Place_ID X Date,target
1WV2OIN X 2020-03-13,64.7
1WV2OIN X 2020-03-14,105.26
1WV2OIN X 2020-03-15,87.2
1WV2OIN X 2020-03-16,88.85
1WV2OIN X 2020-03-17,67.27
1WV2OIN X 2020-03-18,70.96
1WV2OIN X 2020-03-19,104.02
1WV2OIN X 2020-03-20,71.48
1WV2OIN X 2020-03-21,84.42
1WV2OIN X 2020-03-22,63.81
1WV2OIN X 2020-03-23,74.48
1WV2OIN X 2020-03-24,72.43
1WV2OIN X 2020-03-25,59.88
1WV2OIN X 2020-03-26,54.0
1WV2OIN X 2020-03-27,67.82
1WV2OIN X 2020-03-28,63.5
1WV2OIN X 2020-03-29,59.69
1WV2OIN X 2020-03-30,77.3
1WV2OIN X 2020-03-31,91.77
1WV2OIN X 2020-04-01,82.42
1WV2OIN X 2020-04-02,103.19
1WV2OIN X 2020-04-03,58.3
1WV2OIN X 2020-04-04,75.25
27N3G71 X 2020-01-02,38.62
27N3G71 X 2020-01-03,49.9
27N3G71 X 2020-01-04,39.95
27N3G71 X 2020-01-05,36.3
27N3G71 X 2020-01-06,62.43
27N3G71 X 2020-01-07,60.47
27N3G71 X 2020-01-08,56.59
27N3G71 X 2020-01-09,30.3
27N3G71 X 2020-01-10,36.4
27N3G71 X 2020-01-11,50.35
27N3G71 X 2020-01-12,78.96
27N3G71 X 2020-01-13,55.6
27N3G71 X 2020-01-14,62.19
27N3G71 X 2020-01-15,55.42
27N3G71 X 2020-01-16,48.88
27N3G71 X 2020-01-17,39.46
27N3G71 X 2020-01-18,66.24
27N3G71 X 2020-01-19,25.97
27N3G71 X 2020-01-20,61.77
27N3G71 X 2020-01-21,43.98
27N3G71 X 2020-01-22,85.64
27N3G71 X 2020-01-23,60.6
27N3G71 X 2020-01-24,40.85
27N3G71 X 2020-01-25,38.44
27N3G71 X 2020-01-26,63.15
27N3G71 X 2020-01-27,38.66
27N3G71 X 2020-01-28,40.25
27N3G71 X 2020-01-29,33.57
27N3G71 X 2020-01-30,42.54
27N3G71 X 2020-01-31,36.81
27N3G71 X 2020-02-01,39.36
27N3G71 X 2020-02-02,52.5
27N3G71 X 2020-02-03,55.87
27N3G71 X 2020-02-04,33.42
27N3G71 X 2020-02-05,65.17
27N3G71 X 2020-02-06,28.02
27N3G71 X 2020-02-07,44.43
27N3G71 X 2020-02-08,60.84
27N3G71 X 2020-02-09,39.25
27N3G71 X 2020-02-10,46.9
27N3G71 X 2020-02-11,51.29
27N3G71 X 2020-02-12,83.79
27N3G71 X 2020-02-13,49.71
27N3G71 X 2020-02-14,50.29
27N3G71 X 2020-02-15,45.53
27N3G71 X 2020-02-16,34.1
27N3G71 X 2020-02-17,53.23
27N3G71 X 2020-02-18,59.53
27N3G71 X 2020-02-19,53.79
27N3G71 X 2020-02-20,48.11
27N3G71 X 2020-02-21,58.35
27N3G71 X 2020-02-22,62.18
27N3G71 X 2020-02-23,43.68
27N3G71 X 2020-02-24,74.91
27N3G71 X 2020-02-25,38.91
27N3G71 X 2020-02-26,43.91
27N3G71 X 2020-02-27,41.72
27N3G71 X 2020-02-28,44.72
27N3G71 X 2020-02-29,55.39
27N3G71 X 2020-03-01,60.67
27N3G71 X 2020-03-02,57.3
27N3G71 X 2020-03-03,55.8
27N3G71 X 2020-03-04,45.18
27N3G71 X 2020-03-05,37.77
27N3G71 X 2020-03-06,42.49
27N3G71 X 2020-03-07,53.75
27N3G71 X 2020-03-08,44.7
27N3G71 X 2020-03-09,65.56
27N3G71 X 2020-03-10,49.44
27N3G71 X 2020-03-11,59.98
27N3G71 X 2020-03-12,50.94
27N3G71 X 2020-03-13,72.12
27N3G71 X 2020-03-14,64.63
27N3G71 X 2020-03-15,66.37
27N3G71 X 2020-03-16,32.42
27N3G71 X 2020-03-17,72.5
27N3G71 X 2020-03-18,54.11
27N3G71 X 2020-03-19,88.02
27N3G71 X 2020-03-20,37.16
27N3G71 X 2020-03-21,68.69
27N3G71 X 2020-03-22,95.55
27N3G71 X 2020-03-23,36.17
27N3G71 X 2020-03-24,44.47
27N3G71 X 2020-03-25,48.47
27N3G71 X 2020-03-26,72.25
27N3G71 X 2020-03-27,54.77
27N3G71 X 2020-03-28,41.19
27N3G71 X 2020-03-29,46.69
27N3G71 X 2020-03-30,65.71
27N3G71 X 2020-03-31,44.61
27N3G71 X 2020-04-01,40.28
27N3G71 X 2020-04-02,61.69
27N3G71 X 2020-04-03,65.8
27N3G71 X 2020-04-04,53.13
2DIIB3S X 2020-01-02,55.22
2DIIB3S X 2020-01-03,37.63
2DIIB3S X 2020-01-04,60.53
2DIIB3S X 2020-01-05,49.31
2DIIB3S X 2020-01-06,47.58
2DIIB3S X 2020-01-07,41.07
2DIIB3S X 2020-01-08,45.4
2DIIB3S X 2020-01-09,50.59
2DIIB3S X 2020-01-10,55.18
2DIIB3S X 2020-01-11,19.9
2DIIB3S X 2020-01-12,28.39
2DIIB3S X 2020-01-13,43.24
2DIIB3S X 2020-01-14,27.22
2DIIB3S X 2020-01-15,29.19
2DIIB3S X 2020-01-16,32.53
2DIIB3S X 2020-01-17,35.72
2DIIB3S X 2020-01-18,46.72
2DIIB3S X 2020-01-19,51.96
2DIIB3S X 2020-01-20,57.41
2DIIB3S X 2020-01-21,41.4
2DIIB3S X 2020-01-22,52.32
2DIIB3S X 2020-01-23,62.26
2DIIB3S X 2020-01-24,50.03
2DIIB3S X 2020-01-25,39.74
2DIIB3S X 2020-01-26,47.38
2DIIB3S X 2020-01-27,41.52
2DIIB3S X 2020-01-28,45.76
2DIIB3S X 2020-01-29,37.9
2DIIB3S X 2020-01-30,36.81
2DIIB3S X 2020-01-31,40.05
2DIIB3S X 2020-02-01,39.37
2DIIB3S X 2020-02-02,56.39
2DIIB3S X 2020-02-03,49.59
2DIIB3S X 2020-02-04,44.66
2DIIB3S X 2020-02-05,48.43
2DIIB3S X 2020-02-06,68.0
2DIIB3S X 2020-02-07,72.59
2DIIB3S X 2020-02-11,44.71
2DIIB3S X 2020-02-12,47.08
2DIIB3S X 2020-02-13,48.71
2DIIB3S X 2020-02-14,41.52
2DIIB3S X 2020-02-15,42.45
2DIIB3S X 2020-02-16,34.98
2DIIB3S X 2020-02-17,47.52
2DIIB3S X 2020-02-18,43.82
2DIIB3S X 2020-02-19,37.83
2DIIB3S X 2020-02-20,36.91
2DIIB3S X 2020-02-21,39.81
2DIIB3S X 2020-02-22,35.4
2DIIB3S X 2020-02-23,53.22
2DIIB3S X 2020-02-24,54.5
2DIIB3S X 2020-02-25,48.55
2DIIB3S X 2020-02-26,34.35
2DIIB3S X 2020-02-27,31.86
2DIIB3S X 2020-02-28,41.66
2DIIB3S X 2020-02-29,37.43
2DIIB3S X 2020-03-01,34.94
2DIIB3S X 2020-03-02,43.85
2DIIB3S X 2020-03-03,40.88
2DIIB3S X 2020-03-04,54.96
2DIIB3S X 2020-03-05,49.14
2DIIB3S X 2020-03-06,62.96
2DIIB3S X 2020-03-07,48.87
2DIIB3S X 2020-03-08,30.4
2DIIB3S X 2020-03-09,45.39
2DIIB3S X 2020-03-10,34.66
2DIIB3S X 2020-03-11,46.23
2DIIB3S X 2020-03-12,32.12
2DIIB3S X 2020-03-13,37.23
2DIIB3S X 2020-03-14,63.7
2DIIB3S X 2020-03-15,35.17
2DIIB3S X 2020-03-16,38.35
2DIIB3S X 2020-03-17,46.98
2DIIB3S X 2020-03-18,32.74
2DIIB3S X 2020-03-19,51.53
2DIIB3S X 2020-03-20,48.95
2DIIB3S X 2020-03-21,46.27
2DIIB3S X 2020-03-22,59.11
2DIIB3S X 2020-03-23,58.08
2DIIB3S X 2020-03-24,60.92
2DIIB3S X 2020-03-25,66.7
2DIIB3S X 2020-03-26,73.87
2DIIB3S X 2020-03-27,56.41
2DIIB3S X 2020-03-28,35.2
2DIIB3S X 2020-03-29,29.43
2DIIB3S X 2020-03-30,52.32
2DIIB3S X 2020-03-31,43.81
2DIIB3S X 2020-04-01,48.03
2DIIB3S X 2020-04-02,45.9
2DIIB3S X 2020-04-03,36.38
2DIIB3S X 2020-04-04,47.62
33H2WX0 X 2020-01-02,44.19
33H2WX0 X 2020-01-03,25.62
33H2WX0 X 2020-01-04,22.97
33H2WX0 X 2020-01-05,39.72
33H2WX0 X 2020-01-06,31.84
33H2WX0 X 2020-01-07,48.55
33H2WX0 X 2020-01-08,45.74
33H2WX0 X 2020-01-09,20.32
33H2WX0 X 2020-01-10,52.45
33H2WX0 X 2020-01-11,43.72
33H2WX0 X 2020-01-12,24.75
33H2WX0 X 2020-01-13,49.03
33H2WX0 X 2020-01-14,53.71
33H2WX0 X 2020-01-15,57.01
33H2WX0 X 2020-01-16,36.29
33H2WX0 X 2020-01-17,46.79
33H2WX0 X 2020-01-18,35.76
33H2WX0 X 2020-01-19,43.13
33H2WX0 X 2020-01-20,40.52
33H2WX0 X 2020-01-21,32.73
33H2WX0 X 2020-01-22,24.74
33H2WX0 X 2020-01-23,47.88
33H2WX0 X 2020-01-24,29.49
33H2WX0 X 2020-01-25,30.12
33H2WX0 X 2020-01-26,46.15
33H2WX0 X 2020-01-27,66.55
33H2WX0 X 2020-01-28,38.98
33H2WX0 X 2020-01-29,34.15
33H2WX0 X 2020-01-30,33.99
33H2WX0 X 2020-01-31,42.83
33H2WX0 X 2020-02-01,30.88
33H2WX0 X 2020-02-02,41.65
33H2WX0 X 2020-02-03,72.41
33H2WX0 X 2020-02-04,71.44
33H2WX0 X 2020-02-05,45.3
33H2WX0 X 2020-02-06,48.97
33H2WX0 X 2020-02-07,62.37
33H2WX0 X 2020-02-08,63.85
33H2WX0 X 2020-02-09,36.92
33H2WX0 X 2020-02-10,26.2
33H2WX0 X 2020-02-11,34.57
33H2WX0 X 2020-02-12,25.2
33H2WX0 X 2020-02-13,44.43
33H2WX0 X 2020-02-14,74.27
33H2WX0 X 2020-02-15,49.91
33H2WX0 X 2020-02-16,44.63
33H2WX0 X 2020-02-17,43.77
33H2WX0 X 2020-02-18,23.44
33H2WX0 X 2020-02-19,61.91
33H2WX0 X 2020-02-20,59.51
33H2WX0 X 2020-02-21,37.21
33H2WX0 X 2020-02-22,38.26
33H2WX0 X 2020-02-23,34.8
33H2WX0 X 2020-02-24,56.11
33H2WX0 X 2020-02-25,43.85
33H2WX0 X 2020-02-26,56.96
33H2WX0 X 2020-02-27,34.01
33H2WX0 X 2020-02-28,47.22
33H2WX0 X 2020-02-29,34.31
33H2WX0 X 2020-03-01,68.69
33H2WX0 X 2020-03-02,57.13
33H2WX0 X 2020-03-03,53.81
33H2WX0 X 2020-03-04,45.83
33H2WX0 X 2020-03-05,50.95
33H2WX0 X 2020-03-06,49.12
33H2WX0 X 2020-03-07,68.04
33H2WX0 X 2020-03-08,45.38
33H2WX0 X 2020-03-09,66.85
33H2WX0 X 2020-03-10,24.71
33H2WX0 X 2020-03-11,19.55
33H2WX0 X 2020-03-12,69.01
33H2WX0 X 2020-03-13,56.63
33H2WX0 X 2020-03-14,43.11
33H2WX0 X 2020-03-15,30.28
33H2WX0 X 2020-03-16,40.7
33H2WX0 X 2020-03-17,77.56
33H2WX0 X 2020-03-18,60.36
33H2WX0 X 2020-03-19,79.7
33H2WX0 X 2020-03-20,32.21
33H2WX0 X 2020-03-21,77.03
33H2WX0 X 2020-03-22,61.06
33H2WX0 X 2020-03-23,47.7
33H2WX0 X 2020-03-24,57.62
33H2WX0 X 2020-03-25,47.59
33H2WX0 X 2020-03-26,56.22
33H2WX0 X 2020-03-27,81.96
33H2WX0 X 2020-03-28,61.42
33H2WX0 X 2020-03-29,35.35
33H2WX0 X 2020-03-30,82.03
33H2WX0 X 2020-03-31,32.31
33H2WX0 X 2020-04-01,9.99
33H2WX0 X 2020-04-02,53.61
33H2WX0 X 2020-04-03,51.26
33H2WX0 X 2020-04-04,24.88
4B4QSFT X 2020-01-02,65.2
4B4QSFT X 2020-01-03,82.52
4B4QSFT X 2020-01-04,86.28
4B4QSFT X 2020-01-05,55.54
4B4QSFT X 2020-01-06,46.92
4B4QSFT X 2020-01-07,34.06
4B4QSFT X 2020-01-08,35.16
4B4QSFT X 2020-01-09,49.33
4B4QSFT X 2020-01-10,70.22
4B4QSFT X 2020-01-11,88.92
4B4QSFT X 2020-01-12,48.0
4B4QSFT X 2020-01-13,50.31
4B4QSFT X 2020-01-14,76.37
4B4QSFT X 2020-01-15,68.47
4B4QSFT X 2020-01-16,66.36
4B4QSFT X 2020-01-17,89.2
4B4QSFT X 2020-01-18,67.36
4B4QSFT X 2020-01-19,63.12
4B4QSFT X 2020-01-20,62.78
4B4QSFT X 2020-01-21,49.27
4B4QSFT X 2020-01-22,33.47
4B4QSFT X 2020-01-23,65.07
4B4QSFT X 2020-01-24,62.73
4B4QSFT X 2020-01-25,35.76
4B4QSFT X 2020-01-26,59.37
4B4QSFT X 2020-01-27,23.0
4B4QSFT X 2020-01-28,31.49
4B4QSFT X 2020-01-29,49.43
4B4QSFT X 2020-01-30,53.14
4B4QSFT X 2020-01-31,59.85
4B4QSFT X 2020-02-01,68.35
4B4QSFT X 2020-02-02,75.61
4B4QSFT X 2020-02-03,58.94
4B4QSFT X 2020-02-04,46.87
4B4QSFT X 2020-02-05,36.53
4B4QSFT X 2020-02-06,61.78
4B4QSFT X 2020-02-07,59.28
4B4QSFT X 2020-02-08,51.25
4B4QSFT X 2020-02-09,49.95
4B4QSFT X 2020-02-10,76.47
4B4QSFT X 2020-02-11,90.97
4B4QSFT X 2020-02-12,75.04
4B4QSFT X 2020-02-13,45.96
4B4QSFT X 2020-02-14,62.65
4B4QSFT X 2020-02-15,90.38
4B4QSFT X 2020-02-16,47.2
4B4QSFT X 2020-02-17,32.75
4B4QSFT X 2020-02-18,73.73
4B4QSFT X 2020-02-19,74.37
4B4QSFT X 2020-02-20,85.26
4B4QSFT X 2020-02-21,79.98
4B4QSFT X 2020-02-22,58.39
4B4QSFT X 2020-02-23,53.45
4B4QSFT X 2020-02-24,57.32
4B4QSFT X 2020-02-25,33.03
4B4QSFT X 2020-02-26,66.57
4B4QSFT X 2020-02-27,63.35
4B4QSFT X 2020-02-28,41.74
4B4QSFT X 2020-02-29,41.16
4B4QSFT X 2020-03-01,67.22
4B4QSFT X 2020-03-02,64.01
4B4QSFT X 2020-03-03,88.9
4B4QSFT X 2020-03-04,46.54
4B4QSFT X 2020-03-05,79.63
4B4QSFT X 2020-03-06,73.13
4B4QSFT X 2020-03-07,49.89
4B4QSFT X 2020-03-08,49.23
4B4QSFT X 2020-03-09,62.71
4B4QSFT X 2020-03-10,61.62
4B4QSFT X 2020-03-11,35.02
4B4QSFT X 2020-03-12,65.74
4B4QSFT X 2020-03-13,71.68
4B4QSFT X 2020-03-14,38.0
4B4QSFT X 2020-03-15,82.02
4B4QSFT X 2020-03-16,52.35
4B4QSFT X 2020-03-17,87.37
4B4QSFT X 2020-03-18,63.45
4B4QSFT X 2020-03-19,64.45
4B4QSFT X 2020-03-20,56.53
4B4QSFT X 2020-03-21,102.33
4B4QSFT X 2020-03-22,57.57
4B4QSFT X 2020-03-23,54.73
4B4QSFT X 2020-03-24,94.54
4B4QSFT X 2020-03-25,88.04
4B4QSFT X 2020-03-26,48.43
4B4QSFT X 2020-03-27,47.3
4B4QSFT X 2020-03-28,35.22
4B4QSFT X 2020-03-29,57.73
4B4QSFT X 2020-03-30,69.51
4B4QSFT X 2020-03-31,58.88
4B4QSFT X 2020-04-01,46.03
4B4QSFT X 2020-04-02,67.74
4B4QSFT X 2020-04-03,45.83
4B4QSFT X 2020-04-04,51.86
4DOKYIS X 2020-01-02,56.42
4DOKYIS X 2020-01-03,44.33
4DOKYIS X 2020-01-04,36.72
4DOKYIS X 2020-01-05,43.37
4DOKYIS X 2020-01-06,53.62
4DOKYIS X 2020-01-07,24.35
4DOKYIS X 2020-01-08,15.09
4DOKYIS X 2020-01-09,28.48
4DOKYIS X 2020-01-10,35.49
4DOKYIS X 2020-01-11,34.18
4DOKYIS X 2020-01-12,37.16
4DOKYIS X 2020-01-13,32.33
4DOKYIS X 2020-01-14,39.56
4DOKYIS X 2020-01-15,50.7
4DOKYIS X 2020-01-16,64.86
4DOKYIS X 2020-01-17,43.94
4DOKYIS X 2020-01-18,37.64
4DOKYIS X 2020-01-19,25.8
4DOKYIS X 2020-01-20,32.82
4DOKYIS X 2020-01-21,29.94
4DOKYIS X 2020-01-22,30.34
4DOKYIS X 2020-01-23,40.19
4DOKYIS X 2020-01-24,29.21
4DOKYIS X 2020-01-25,28.39
4DOKYIS X 2020-01-26,26.13
4DOKYIS X 2020-01-27,33.52
4DOKYIS X 2020-01-28,32.29
4DOKYIS X 2020-01-29,29.6
4DOKYIS X 2020-01-30,30.02
4DOKYIS X 2020-01-31,33.77
4DOKYIS X 2020-02-01,35.62
4DOKYIS X 2020-02-02,34.51
4DOKYIS X 2020-02-03,18.27
4DOKYIS X 2020-02-04,31.69
4DOKYIS X 2020-02-05,37.71
4DOKYIS X 2020-02-06,33.9
4DOKYIS X 2020-02-07,38.51
4DOKYIS X 2020-02-08,43.73
4DOKYIS X 2020-02-09,31.88
4DOKYIS X 2020-02-10,34.24
4DOKYIS X 2020-02-11,37.42
4DOKYIS X 2020-02-12,27.72
4DOKYIS X 2020-02-13,33.22
4DOKYIS X 2020-02-14,39.1
4DOKYIS X 2020-02-15,28.09
4DOKYIS X 2020-02-16,33.35
4DOKYIS X 2020-02-17,37.63
4DOKYIS X 2020-02-18,38.32
4DOKYIS X 2020-02-19,50.58
4DOKYIS X 2020-02-20,25.65
4DOKYIS X 2020-02-21,35.84
4DOKYIS X 2020-02-22,44.47
4DOKYIS X 2020-02-23,36.08
4DOKYIS X 2020-02-24,31.96
4DOKYIS X 2020-02-25,34.4
4DOKYIS X 2020-02-26,46.28
4DOKYIS X 2020-02-27,25.24
4DOKYIS X 2020-02-28,18.7
4DOKYIS X 2020-02-29,42.47
4DOKYIS X 2020-03-01,27.22
4DOKYIS X 2020-03-02,38.49
4DOKYIS X 2020-03-03,39.6
4DOKYIS X 2020-03-04,29.71
4DOKYIS X 2020-03-05,47.28
4DOKYIS X 2020-03-06,42.31
4DOKYIS X 2020-03-07,34.85
4DOKYIS X 2020-03-08,42.77
4DOKYIS X 2020-03-09,32.9
4DOKYIS X 2020-03-10,33.0
4DOKYIS X 2020-03-11,33.65
4DOKYIS X 2020-03-12,38.75
4DOKYIS X 2020-03-13,33.71
4DOKYIS X 2020-03-14,30.12
4DOKYIS X 2020-03-15,28.24
4DOKYIS X 2020-03-16,41.46
4DOKYIS X 2020-03-17,36.47
4DOKYIS X 2020-03-18,50.91
4DOKYIS X 2020-03-19,38.02
4DOKYIS X 2020-03-20,45.37
4DOKYIS X 2020-03-21,37.68
4DOKYIS X 2020-03-22,17.05
4DOKYIS X 2020-03-23,16.03
4DOKYIS X 2020-03-24,20.37
4DOKYIS X 2020-03-25,22.22
4DOKYIS X 2020-03-26,31.82
4DOKYIS X 2020-03-27,36.69
4DOKYIS X 2020-03-28,37.63
4DOKYIS X 2020-03-29,37.38
4DOKYIS X 2020-03-30,37.44
4DOKYIS X 2020-03-31,36.41
4DOKYIS X 2020-04-01,42.71
4DOKYIS X 2020-04-02,52.29
4DOKYIS X 2020-04-03,48.26
4DOKYIS X 2020-04-04,50.66
4KBBZUA X 2020-01-02,51.82
4KBBZUA X 2020-01-03,36.18
4KBBZUA X 2020-01-04,30.76
4KBBZUA X 2020-01-05,53.46
4KBBZUA X 2020-01-06,40.5
4KBBZUA X 2020-01-07,39.01
4KBBZUA X 2020-01-08,37.44
4KBBZUA X 2020-01-09,37.07
4KBBZUA X 2020-01-10,25.96
4KBBZUA X 2020-01-11,34.32
4KBBZUA X 2020-01-12,40.63
4KBBZUA X 2020-01-13,36.67
4KBBZUA X 2020-01-14,67.53
4KBBZUA X 2020-01-15,60.48
4KBBZUA X 2020-01-16,35.27
4KBBZUA X 2020-01-17,30.78
4KBBZUA X 2020-01-18,37.81
4KBBZUA X 2020-01-19,48.29
4KBBZUA X 2020-01-20,16.33
4KBBZUA X 2020-01-21,54.41
4KBBZUA X 2020-01-22,20.21
4KBBZUA X 2020-01-23,13.28
4KBBZUA X 2020-01-24,21.12
4KBBZUA X 2020-01-25,20.54
4KBBZUA X 2020-01-26,36.67
4KBBZUA X 2020-01-27,25.4
4KBBZUA X 2020-01-28,25.79
4KBBZUA X 2020-01-29,26.61
4KBBZUA X 2020-01-30,20.26
4KBBZUA X 2020-01-31,49.21
4KBBZUA X 2020-02-01,18.18
4KBBZUA X 2020-02-02,13.86
4KBBZUA X 2020-02-03,21.86
4KBBZUA X 2020-02-04,36.16
4KBBZUA X 2020-02-05,30.8
4KBBZUA X 2020-02-06,54.69
4KBBZUA X 2020-02-07,36.26
4KBBZUA X 2020-02-08,33.09
4KBBZUA X 2020-02-09,26.83
4KBBZUA X 2020-02-10,31.26
4KBBZUA X 2020-02-11,49.02
4KBBZUA X 2020-02-12,30.5
4KBBZUA X 2020-02-13,31.78
4KBBZUA X 2020-02-14,33.87
4KBBZUA X 2020-02-15,27.64
4KBBZUA X 2020-02-16,57.02
4KBBZUA X 2020-02-17,31.86
4KBBZUA X 2020-02-18,37.43
4KBBZUA X 2020-02-19,25.09
4KBBZUA X 2020-02-20,33.37
4KBBZUA X 2020-02-21,36.76
4KBBZUA X 2020-02-22,47.81
4KBBZUA X 2020-02-23,33.49
4KBBZUA X 2020-02-24,24.35
4KBBZUA X 2020-02-25,23.67
4KBBZUA X 2020-02-26,36.77
4KBBZUA X 2020-02-27,28.59
4KBBZUA X 2020-02-28,42.52
4KBBZUA X 2020-02-29,17.84
4KBBZUA X 2020-03-01,22.45
4KBBZUA X 2020-03-02,34.84
4KBBZUA X 2020-03-03,187.55
4KBBZUA X 2020-03-04,37.45
4KBBZUA X 2020-03-05,35.59
4KBBZUA X 2020-03-06,39.21
4KBBZUA X 2020-03-07,36.13
4KBBZUA X 2020-03-08,35.98
4KBBZUA X 2020-03-09,57.25
4KBBZUA X 2020-03-10,40.41
4KBBZUA X 2020-03-11,38.91
4KBBZUA X 2020-03-12,37.85
4KBBZUA X 2020-03-13,30.3
4KBBZUA X 2020-03-14,64.83
4KBBZUA X 2020-03-15,41.86
4KBBZUA X 2020-03-16,39.38
4KBBZUA X 2020-03-17,32.41
4KBBZUA X 2020-03-18,20.44
4KBBZUA X 2020-03-19,45.01
4KBBZUA X 2020-03-20,24.05
4KBBZUA X 2020-03-21,40.09
4KBBZUA X 2020-03-22,40.18
4KBBZUA X 2020-03-23,28.98
4KBBZUA X 2020-03-24,43.08
4KBBZUA X 2020-03-25,57.98
4KBBZUA X 2020-03-26,39.95
4KBBZUA X 2020-03-27,38.3
4KBBZUA X 2020-03-28,36.78
4KBBZUA X 2020-03-29,36.72
4KBBZUA X 2020-03-30,28.09
4KBBZUA X 2020-04-01,49.43
4KBBZUA X 2020-04-02,25.52
4KBBZUA X 2020-04-03,39.57
4KBBZUA X 2020-04-04,43.69
4Y8QUA3 X 2020-01-02,68.75
4Y8QUA3 X 2020-01-03,46.88
4Y8QUA3 X 2020-01-04,46.29
4Y8QUA3 X 2020-01-05,35.1
4Y8QUA3 X 2020-01-06,45.24
4Y8QUA3 X 2020-01-07,46.44
4Y8QUA3 X 2020-01-08,40.6
4Y8QUA3 X 2020-01-09,46.88
4Y8QUA3 X 2020-01-10,57.75
4Y8QUA3 X 2020-01-11,50.53
4Y8QUA3 X 2020-01-12,39.31
4Y8QUA3 X 2020-01-13,50.37
4Y8QUA3 X 2020-01-14,46.38
4Y8QUA3 X 2020-01-15,42.24
4Y8QUA3 X 2020-01-16,49.08
4Y8QUA3 X 2020-01-17,49.39
4Y8QUA3 X 2020-01-18,43.18
4Y8QUA3 X 2020-01-19,43.1
4Y8QUA3 X 2020-01-20,44.14
4Y8QUA3 X 2020-01-21,42.03
4Y8QUA3 X 2020-01-22,43.31
4Y8QUA3 X 2020-01-23,46.88
4Y8QUA3 X 2020-01-24,46.48
4Y8QUA3 X 2020-01-25,39.73
4Y8QUA3 X 2020-01-26,54.24
4Y8QUA3 X 2020-01-27,53.23
4Y8QUA3 X 2020-01-28,44.77
4Y8QUA3 X 2020-01-29,47.73
4Y8QUA3 X 2020-01-30,41.63
4Y8QUA3 X 2020-01-31,55.67
4Y8QUA3 X 2020-02-01,58.52
4Y8QUA3 X 2020-02-02,53.52
4Y8QUA3 X 2020-02-03,23.51
4Y8QUA3 X 2020-02-04,21.82
4Y8QUA3 X 2020-02-05,55.62
4Y8QUA3 X 2020-02-06,59.74
4Y8QUA3 X 2020-02-07,41.7
4Y8QUA3 X 2020-02-08,57.32
4Y8QUA3 X 2020-02-09,56.36
4Y8QUA3 X 2020-02-10,40.73
4Y8QUA3 X 2020-02-11,36.25
4Y8QUA3 X 2020-02-12,64.28
4Y8QUA3 X 2020-02-13,51.81
4Y8QUA3 X 2020-02-14,49.61
4Y8QUA3 X 2020-02-15,51.35
4Y8QUA3 X 2020-02-16,41.04
4Y8QUA3 X 2020-02-17,30.26
4Y8QUA3 X 2020-02-18,45.3
4Y8QUA3 X 2020-02-19,39.33
4Y8QUA3 X 2020-02-20,45.5
4Y8QUA3 X 2020-02-21,73.62
4Y8QUA3 X 2020-02-22,34.1
4Y8QUA3 X 2020-02-23,38.25
4Y8QUA3 X 2020-02-24,2.87
4Y8QUA3 X 2020-02-25,37.03
4Y8QUA3 X 2020-02-26,46.23
4Y8QUA3 X 2020-02-27,44.0
4Y8QUA3 X 2020-02-28,50.61
4Y8QUA3 X 2020-02-29,58.18
4Y8QUA3 X 2020-03-01,79.04
4Y8QUA3 X 2020-03-02,46.83
4Y8QUA3 X 2020-03-03,52.06
4Y8QUA3 X 2020-03-04,27.14
4Y8QUA3 X 2020-03-05,45.46
4Y8QUA3 X 2020-03-06,38.15
4Y8QUA3 X 2020-03-07,40.39
4Y8QUA3 X 2020-03-08,75.93
4Y8QUA3 X 2020-03-09,45.94
4Y8QUA3 X 2020-03-10,42.1
4Y8QUA3 X 2020-03-11,56.05
4Y8QUA3 X 2020-03-12,32.02
4Y8QUA3 X 2020-03-13,35.57
4Y8QUA3 X 2020-03-14,39.39
4Y8QUA3 X 2020-03-15,61.43
4Y8QUA3 X 2020-03-16,31.85
4Y8QUA3 X 2020-03-17,58.28
4Y8QUA3 X 2020-03-18,39.31
4Y8QUA3 X 2020-03-19,35.68
4Y8QUA3 X 2020-03-20,14.62
4Y8QUA3 X 2020-03-21,43.68
4Y8QUA3 X 2020-03-22,62.16
4Y8QUA3 X 2020-03-23,41.79
4Y8QUA3 X 2020-03-24,29.13
4Y8QUA3 X 2020-03-25,43.75
4Y8QUA3 X 2020-03-26,45.5
4Y8QUA3 X 2020-03-27,40.71
4Y8QUA3 X 2020-03-28,34.4
4Y8QUA3 X 2020-03-29,36.69
4Y8QUA3 X 2020-03-30,51.01
4Y8QUA3 X 2020-03-31,44.47
4Y8QUA3 X 2020-04-01,38.32
4Y8QUA3 X 2020-04-02,44.88
4Y8QUA3 X 2020-04-03,48.1
4Y8QUA3 X 2020-04-04,71.2
5PXQINB X 2020-01-02,60.97
5PXQINB X 2020-01-03,50.06
5PXQINB X 2020-01-04,63.74
5PXQINB X 2020-03-03,49.02
5PXQINB X 2020-03-04,162.41
5PXQINB X 2020-03-05,69.53
5PXQINB X 2020-03-06,75.77
5PXQINB X 2020-03-07,71.05
5PXQINB X 2020-03-08,76.14
5PXQINB X 2020-03-09,144.03
5PXQINB X 2020-03-10,63.37
5PXQINB X 2020-03-11,63.5
5PXQINB X 2020-03-13,48.11
5PXQINB X 2020-03-14,35.45
5PXQINB X 2020-03-15,53.46
5PXQINB X 2020-03-16,43.22
5PXQINB X 2020-03-17,59.66
5PXQINB X 2020-03-18,31.21
